date,driver_number,meeting_key,recording_url,session_key
2023-03-04 15:04:58.228000,16,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Qualifying/TeamRadio/CHALEC01_16_20230304_150440.mp3,7768
2023-03-04 15:06:03.878000,11,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Qualifying/TeamRadio/SERPER01_11_20230304_150552.mp3,7768
2023-03-04 15:08:50.458000,55,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Qualifying/TeamRadio/CARSAI01_55_20230304_150820.mp3,7768
2023-03-04 15:12:44.267000,77,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Qualifying/TeamRadio/VALBOT01_77_20230304_151205.mp3,7768
2023-03-05 14:20:25.563000,20,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/KEVMAG01_20_20230305_141949.mp3,7953
2023-03-05 14:28:08.211000,11,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/SERPER01_11_20230305_142737.mp3,7953
2023-03-05 14:58:31.769000,20,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/KEVMAG01_20_20230305_145820.mp3,7953
2023-03-05 15:00:11.957000,27,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/NICHUL01_27_20230305_145953.mp3,7953
2023-03-05 15:02:58.251000,2,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/LOGSAR01_2_20230305_150237.mp3,7953
2023-03-05 15:07:58.261000,27,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/NICHUL01_27_20230305_150739.mp3,7953
2023-03-05 15:09:04.885000,11,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/SERPER01_11_20230305_150827.mp3,7953
2023-03-05 15:11:18.835000,27,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/NICHUL01_27_20230305_151055.mp3,7953
2023-03-05 15:15:11.487000,77,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/VALBOT01_77_20230305_151456.mp3,7953
2023-03-05 15:16:18.377000,4,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/LANNOR01_4_20230305_151548.mp3,7953
2023-03-05 15:16:20.877000,23,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/ALEALB01_23_20230305_151555.mp3,7953
2023-03-05 15:16:53.032000,27,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/NICHUL01_27_20230305_151611.mp3,7953
2023-03-05 15:18:01.187000,44,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/LEWHAM01_44_20230305_151725.mp3,7953
2023-03-05 15:19:06.893000,1,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/MAXVER01_1_20230305_151829.mp3,7953
2023-03-05 15:19:07.171000,24,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/GUAZHO01_24_20230305_151859.mp3,7953
